Timestamp	Price	Quant	CCompra	CVenda	Corretora Compra	Corretora Venda
2019-11-26 09:00:41.127	108400.0	5	107	74	TERRA INVESTIMENTOS	COINVALORES
2019-11-26 09:00:41.127	108400.0	5	107	74	TERRA INVESTIMENTOS	COINVALORES
2019-11-26 09:00:41.127	108400.0	5	85	147	BTG PACTUAL	ATIVA
2019-11-26 09:00:41.127	108400.0	5	85	147	BTG PACTUAL	ATIVA
2019-11-26 09:00:41.127	108400.0	5	308	74	CLEAR	COINVALORES
2019-11-26 09:00:41.127	108400.0	5	308	74	CLEAR	COINVALORES
2019-11-26 09:00:41.127	108400.0	20	308	74	CLEAR	COINVALORES
2019-11-26 09:00:41.127	108400.0	5	107	74	TERRA INVESTIMENTOS	COINVALORES
2019-11-26 09:00:41.127	108400.0	5	107	74	TERRA INVESTIMENTOS	COINVALORES
2019-11-26 09:00:41.127	108400.0	20	308	74	CLEAR	COINVALORES
2019-11-26 09:00:41.680	108520.0	5	1982	16	MODAL	JP MORGAN
2019-11-26 09:00:43.183	108515.0	5	72	16	BRADESCO	JP MORGAN
2019-11-26 09:00:46.724	108455.0	5	85	3	BTG PACTUAL	RIO BRAVO
2019-11-26 09:00:46.724	108455.0	5	85	3	BTG PACTUAL	XP
2019-11-26 09:00:50.167	108460.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:00:51.848	108430.0	5	16	1982	JP MORGAN	MODAL
2019-11-26 09:00:57.437	108370.0	5	1618	40	IDEAL	MORGAN STANLEY
2019-11-26 09:00:57.437	108370.0	5	1618	40	IDEAL	MORGAN STANLEY
2019-11-26 09:01:00.833	108390.0	5	16	1982	JP MORGAN	MODAL
2019-11-26 09:01:00.833	108395.0	10	1618	1982	IDEAL	MODAL
2019-11-26 09:01:00.833	108380.0	5	120	1982	GENIAL	MODAL
2019-11-26 09:01:00.833	108380.0	5	1618	1982	IDEAL	MODAL
2019-11-26 09:01:00.833	108385.0	10	1618	1982	IDEAL	MODAL
2019-11-26 09:01:00.833	108385.0	5	1618	1982	IDEAL	MODAL
2019-11-26 09:01:00.833	108375.0	10	1618	1982	IDEAL	MODAL
2019-11-26 09:01:01.211	108405.0	5	308	1618	CLEAR	IDEAL
2019-11-26 09:01:02.617	108405.0	5	16	1618	JP MORGAN	IDEAL
2019-11-26 09:01:03.038	108400.0	5	16	3	JP MORGAN	RIO BRAVO
2019-11-26 09:01:03.038	108400.0	5	16	3	JP MORGAN	XP
2019-11-26 09:01:04.975	108375.0	10	1618	107	IDEAL	TERRA INVESTIMENTOS
2019-11-26 09:01:04.975	108370.0	5	1618	107	IDEAL	TERRA INVESTIMENTOS
2019-11-26 09:01:04.975	108365.0	5	1618	107	IDEAL	TERRA INVESTIMENTOS
2019-11-26 09:01:04.975	108360.0	10	27	107	SANTANDER	TERRA INVESTIMENTOS
2019-11-26 09:01:04.975	108375.0	5	16	107	JP MORGAN	TERRA INVESTIMENTOS
2019-11-26 09:01:05.280	108360.0	90	27	238	SANTANDER	GOLDMAN SACHS
2019-11-26 09:01:05.280	108365.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:05.283	108360.0	5	27	1618	SANTANDER	IDEAL
2019-11-26 09:01:05.283	108360.0	10	27	1618	SANTANDER	IDEAL
2019-11-26 09:01:05.283	108360.0	5	27	1618	SANTANDER	IDEAL
2019-11-26 09:01:05.292	108365.0	5	16	85	JP MORGAN	BTG PACTUAL
2019-11-26 09:01:05.534	108375.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:01:08.260	108365.0	5	16	1982	JP MORGAN	MODAL
2019-11-26 09:01:12.198	108380.0	10	120	1618	GENIAL	IDEAL
2019-11-26 09:01:12.341	108380.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:01:12.344	108385.0	5	16	72	JP MORGAN	BRADESCO
2019-11-26 09:01:13.948	108365.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108360.0	55	27	122	SANTANDER	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108355.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108350.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108365.0	10	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108370.0	5	16	122	JP MORGAN	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108375.0	10	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.948	108360.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:13.951	108350.0	5	16	122	JP MORGAN	BGC LIQUIDEZ
2019-11-26 09:01:15.218	108350.0	5	8	122	UBS	BGC LIQUIDEZ
2019-11-26 09:01:19.090	108335.0	5	8	16	UBS	JP MORGAN
2019-11-26 09:01:19.305	108330.0	10	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:21.797	108340.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:21.797	108340.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:01:21.797	108345.0	5	8	16	UBS	JP MORGAN
2019-11-26 09:01:21.857	108330.0	5	1618	4	IDEAL	ALFA
2019-11-26 09:01:22.247	108330.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:23.461	108325.0	5	85	122	BTG PACTUAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108315.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108320.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108325.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108310.0	5	8	122	UBS	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108310.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108305.0	5	85	122	BTG PACTUAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108305.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108300.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108300.0	5	8	122	UBS	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108300.0	5	85	122	BTG PACTUAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108295.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.461	108295.0	5	1618	122	IDEAL	BGC LIQUIDEZ
2019-11-26 09:01:23.484	108285.0	5	1618	1982	IDEAL	MODAL
2019-11-26 09:01:24.201	108280.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.201	108275.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.201	108270.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.201	108280.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.203	108270.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.203	108270.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:24.210	108265.0	5	1982	127	MODAL	TULLETT PREBON
2019-11-26 09:01:24.217	108255.0	5	8	1618	UBS	IDEAL
2019-11-26 09:01:24.487	108265.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:01:24.620	108270.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:25.753	108245.0	5	1618	308	IDEAL	CLEAR
2019-11-26 09:01:26.911	108245.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:01:26.911	108250.0	5	120	127	GENIAL	TULLETT PREBON
2019-11-26 09:01:26.911	108250.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:01:26.911	108245.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:01:26.911	108240.0	5	8	127	UBS	TULLETT PREBON
2019-11-26 09:01:26.911	108240.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:01:29.103	108250.0	5	8	1982	UBS	MODAL
2019-11-26 09:01:29.103	108250.0	5	8	72	UBS	BRADESCO
2019-11-26 09:01:30.644	108250.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:30.644	108250.0	5	120	238	GENIAL	GOLDMAN SACHS
2019-11-26 09:01:30.644	108245.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:30.644	108235.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:30.644	108240.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:30.644	108235.0	5	8	238	UBS	GOLDMAN SACHS
2019-11-26 09:01:31.247	108270.0	5	308	16	CLEAR	JP MORGAN
2019-11-26 09:01:31.248	108270.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:01:33.857	108280.0	5	85	16	BTG PACTUAL	JP MORGAN
2019-11-26 09:01:36.517	108270.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:01:37.601	108280.0	5	127	16	TULLETT PREBON	JP MORGAN
2019-11-26 09:01:37.601	108280.0	5	127	16	TULLETT PREBON	JP MORGAN
2019-11-26 09:01:46.538	108305.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:46.538	108305.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:46.540	108310.0	5	1618	85	IDEAL	BTG PACTUAL
2019-11-26 09:01:46.540	108310.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:01:46.543	108310.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:46.543	108305.0	5	1618	16	IDEAL	JP MORGAN
2019-11-26 09:01:46.649	108315.0	5	8	16	UBS	JP MORGAN
2019-11-26 09:01:46.678	108305.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:01:47.916	108320.0	5	107	16	TERRA INVESTIMENTOS	JP MORGAN
2019-11-26 09:01:49.680	108320.0	5	8	16	UBS	JP MORGAN
2019-11-26 09:01:49.973	108315.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:01:50.972	108315.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:50.972	108310.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:50.972	108305.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:50.972	108305.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:50.972	108300.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:01:59.525	108320.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:02:14.087	108295.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:02:16.445	108300.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:02:16.445	108300.0	5	1618	3	IDEAL	XP
2019-11-26 09:02:16.445	108300.0	5	1618	40	IDEAL	MORGAN STANLEY
2019-11-26 09:02:19.303	108310.0	5	72	8	BRADESCO	UBS
2019-11-26 09:02:20.437	108325.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:02:26.684	108345.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108345.0	5	127	3	TULLETT PREBON	RIO BRAVO
2019-11-26 09:02:26.684	108345.0	5	127	3	TULLETT PREBON	XP
2019-11-26 09:02:26.684	108340.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108340.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:26.684	108340.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:26.684	108335.0	5	127	107	TULLETT PREBON	TERRA INVESTIMENTOS
2019-11-26 09:02:26.684	108330.0	10	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108350.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:26.684	108365.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108360.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108350.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:26.684	108350.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108355.0	10	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108355.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.684	108360.0	5	127	8	TULLETT PREBON	UBS
2019-11-26 09:02:26.684	108360.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:26.684	108360.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:26.687	108365.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:26.687	108365.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:02:26.943	108345.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:02:30.042	108370.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:30.042	108365.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.042	108365.0	10	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.042	108370.0	5	127	16	TULLETT PREBON	JP MORGAN
2019-11-26 09:02:30.042	108390.0	20	127	3	TULLETT PREBON	RIO BRAVO
2019-11-26 09:02:30.042	108390.0	20	127	3	TULLETT PREBON	XP
2019-11-26 09:02:30.042	108390.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:30.042	108390.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:30.042	108390.0	5	127	8	TULLETT PREBON	UBS
2019-11-26 09:02:30.042	108385.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.042	108380.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.042	108380.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:30.042	108380.0	5	127	85	TULLETT PREBON	BTG PACTUAL
2019-11-26 09:02:30.042	108375.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.042	108375.0	5	127	1982	TULLETT PREBON	MODAL
2019-11-26 09:02:30.042	108370.0	5	127	120	TULLETT PREBON	GENIAL
2019-11-26 09:02:30.042	108370.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:30.045	108360.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:02:30.109	108360.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:02:35.090	108380.0	5	127	16	TULLETT PREBON	JP MORGAN
2019-11-26 09:02:35.090	108380.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:35.090	108385.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:35.090	108385.0	5	127	16	TULLETT PREBON	JP MORGAN
2019-11-26 09:02:35.090	108390.0	30	127	3	TULLETT PREBON	RIO BRAVO
2019-11-26 09:02:35.090	108390.0	30	127	3	TULLETT PREBON	XP
2019-11-26 09:02:35.090	108390.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:02:35.090	108390.0	5	127	8	TULLETT PREBON	UBS
2019-11-26 09:02:35.090	108390.0	40	127	3	TULLETT PREBON	RIO BRAVO
2019-11-26 09:02:35.090	108390.0	40	127	3	TULLETT PREBON	XP
2019-11-26 09:02:38.332	108365.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:38.332	108360.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:38.332	108355.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:38.332	108355.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:38.332	108350.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:38.332	108345.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:02:39.353	108335.0	5	1618	308	IDEAL	CLEAR
2019-11-26 09:03:01.192	108340.0	5	120	120	GENIAL	GENIAL
2019-11-26 09:03:01.192	108340.0	5	1618	120	IDEAL	GENIAL
2019-11-26 09:03:01.192	108345.0	10	1618	120	IDEAL	GENIAL
2019-11-26 09:03:13.521	108340.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:03:13.521	108340.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:03:13.522	108340.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:03:13.672	108365.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:03:15.594	108330.0	10	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108330.0	10	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108335.0	5	16	3	JP MORGAN	RIO BRAVO
2019-11-26 09:03:15.594	108335.0	5	16	3	JP MORGAN	XP
2019-11-26 09:03:15.594	108335.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108335.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108340.0	10	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108340.0	10	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108330.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108330.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108320.0	5	8	3	UBS	RIO BRAVO
2019-11-26 09:03:15.594	108320.0	5	8	3	UBS	XP
2019-11-26 09:03:15.594	108320.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108320.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108325.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108325.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108330.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.594	108330.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.594	108330.0	5	90	3	EASYNVEST	RIO BRAVO
2019-11-26 09:03:15.594	108330.0	5	90	3	EASYNVEST	XP
2019-11-26 09:03:15.596	108320.0	10	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.596	108320.0	10	1618	3	IDEAL	XP
2019-11-26 09:03:15.597	108320.0	10	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.597	108320.0	10	1618	3	IDEAL	XP
2019-11-26 09:03:15.597	108320.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.597	108320.0	5	1618	3	IDEAL	XP
2019-11-26 09:03:15.598	108320.0	10	16	3	JP MORGAN	RIO BRAVO
2019-11-26 09:03:15.598	108320.0	10	16	3	JP MORGAN	XP
2019-11-26 09:03:15.598	108320.0	10	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:03:15.598	108320.0	10	1618	3	IDEAL	XP
2019-11-26 09:03:15.610	108320.0	5	16	3	JP MORGAN	RIO BRAVO
2019-11-26 09:03:15.610	108320.0	5	16	3	JP MORGAN	XP
2019-11-26 09:03:25.340	108300.0	5	58	1618	SOCOPA	IDEAL
2019-11-26 09:03:25.345	108295.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:03:27.098	108285.0	5	1618	1982	IDEAL	MODAL
2019-11-26 09:03:32.949	108280.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:03:38.487	108290.0	10	15	1618	GUIDE	IDEAL
2019-11-26 09:03:38.487	108290.0	5	15	72	GUIDE	BRADESCO
2019-11-26 09:03:38.487	108290.0	5	15	120	GUIDE	GENIAL
2019-11-26 09:03:47.715	108295.0	5	15	3	GUIDE	RIO BRAVO
2019-11-26 09:03:47.715	108295.0	5	15	3	GUIDE	XP
2019-11-26 09:03:47.715	108295.0	5	15	72	GUIDE	BRADESCO
2019-11-26 09:03:57.610	108295.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:04:02.336	108295.0	5	308	1618	CLEAR	IDEAL
2019-11-26 09:04:06.250	108275.0	5	1618	127	IDEAL	TULLETT PREBON
2019-11-26 09:04:08.001	108280.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:04:08.002	108280.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:04:08.008	108290.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:04:49.252	108315.0	5	1618	120	IDEAL	GENIAL
2019-11-26 09:04:49.252	108320.0	5	1618	72	IDEAL	BRADESCO
2019-11-26 09:04:50.993	108315.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:04:50.993	108305.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:05:02.503	108340.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:05:23.633	108300.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:05:23.633	108305.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:05:23.633	108305.0	10	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:05:41.685	108355.0	5	85	16	BTG PACTUAL	JP MORGAN
2019-11-26 09:05:41.905	108350.0	5	127	72	TULLETT PREBON	BRADESCO
2019-11-26 09:05:44.484	108345.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:05:45.070	108355.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:05:46.171	108355.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:05:47.834	108345.0	5	1618	238	IDEAL	GOLDMAN SACHS
2019-11-26 09:05:47.835	108345.0	10	127	238	TULLETT PREBON	GOLDMAN SACHS
2019-11-26 09:05:47.835	108340.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:05:50.944	108340.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:05:50.945	108345.0	35	127	238	TULLETT PREBON	GOLDMAN SACHS
2019-11-26 09:05:56.765	108395.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:05:56.765	108400.0	5	1982	3	MODAL	RIO BRAVO
2019-11-26 09:05:56.765	108400.0	5	1982	3	MODAL	XP
2019-11-26 09:05:56.765	108380.0	10	1982	1618	MODAL	IDEAL
2019-11-26 09:05:56.765	108385.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:05:56.765	108390.0	5	1982	120	MODAL	GENIAL
2019-11-26 09:05:56.765	108390.0	5	1982	85	MODAL	BTG PACTUAL
2019-11-26 09:05:56.765	108390.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:05:56.765	108395.0	10	1982	1618	MODAL	IDEAL
2019-11-26 09:05:56.864	108395.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:05:58.619	108390.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:06:02.090	108400.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:06:04.021	108380.0	5	1618	1618	IDEAL	IDEAL
2019-11-26 09:06:05.955	108390.0	5	8	27	UBS	SANTANDER
2019-11-26 09:06:06.467	108390.0	25	8	27	UBS	SANTANDER
2019-11-26 09:06:06.468	108390.0	10	1618	27	IDEAL	SANTANDER
2019-11-26 09:06:06.468	108390.0	5	1618	27	IDEAL	SANTANDER
2019-11-26 09:06:06.468	108390.0	40	1618	27	IDEAL	SANTANDER
2019-11-26 09:06:06.469	108390.0	5	1618	27	IDEAL	SANTANDER
2019-11-26 09:06:06.743	108385.0	10	1618	72	IDEAL	BRADESCO
2019-11-26 09:06:24.749	108380.0	10	8	1618	UBS	IDEAL
2019-11-26 09:06:24.749	108400.0	5	8	8	UBS	UBS
2019-11-26 09:06:24.749	108390.0	5	8	1618	UBS	IDEAL
2019-11-26 09:06:24.749	108390.0	5	8	1618	UBS	IDEAL
2019-11-26 09:06:24.749	108390.0	5	8	120	UBS	GENIAL
2019-11-26 09:06:24.749	108395.0	5	8	1618	UBS	IDEAL
2019-11-26 09:06:24.749	108400.0	10	8	1618	UBS	IDEAL
2019-11-26 09:06:24.749	108400.0	5	8	1618	UBS	IDEAL
2019-11-26 09:06:34.920	108400.0	5	8	1618	UBS	IDEAL
2019-11-26 09:06:34.920	108400.0	5	8	120	UBS	GENIAL
2019-11-26 09:06:34.922	108400.0	10	8	120	UBS	GENIAL
2019-11-26 09:06:34.922	108405.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:06:34.922	108400.0	10	8	127	UBS	TULLETT PREBON
2019-11-26 09:06:34.923	108400.0	20	8	16	UBS	JP MORGAN
2019-11-26 09:06:42.629	108425.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:06:46.390	108430.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:06:46.390	108430.0	5	1618	3	IDEAL	XP
2019-11-26 09:06:47.466	108470.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:06:47.495	108490.0	5	1982	8	MODAL	UBS
2019-11-26 09:06:47.495	108490.0	5	1982	120	MODAL	GENIAL
2019-11-26 09:06:47.495	108490.0	5	1982	85	MODAL	BTG PACTUAL
2019-11-26 09:06:47.495	108485.0	5	1982	1618	MODAL	IDEAL
2019-11-26 09:06:47.495	108500.0	5	1982	85	MODAL	BTG PACTUAL
2019-11-26 09:06:47.495	108500.0	5	1982	147	MODAL	ATIVA
2019-11-26 09:06:50.391	108480.0	10	1618	8	IDEAL	UBS
2019-11-26 09:06:51.313	108495.0	5	72	1618	BRADESCO	IDEAL
2019-11-26 09:06:51.874	108480.0	10	1618	8	IDEAL	UBS
2019-11-26 09:06:58.171	108480.0	5	147	1618	ATIVA	IDEAL
2019-11-26 09:06:58.603	108475.0	5	85	1618	BTG PACTUAL	IDEAL
2019-11-26 09:06:58.604	108475.0	5	85	8	BTG PACTUAL	UBS
2019-11-26 09:06:58.604	108480.0	5	127	40	TULLETT PREBON	MORGAN STANLEY
2019-11-26 09:06:58.605	108475.0	5	85	127	BTG PACTUAL	TULLETT PREBON
2019-11-26 09:07:00.853	108480.0	5	8	72	UBS	BRADESCO
2019-11-26 09:07:00.853	108480.0	20	8	107	UBS	TERRA INVESTIMENTOS
2019-11-26 09:07:00.854	108480.0	5	1618	40	IDEAL	MORGAN STANLEY
2019-11-26 09:07:02.792	108495.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:07:03.636	108500.0	5	1618	4	IDEAL	ALFA
2019-11-26 09:07:03.636	108500.0	5	1618	147	IDEAL	ATIVA
2019-11-26 09:07:03.638	108505.0	5	1618	3	IDEAL	RIO BRAVO
2019-11-26 09:07:03.638	108505.0	5	1618	3	IDEAL	XP
2019-11-26 09:07:04.581	108525.0	10	1618	386	IDEAL	RICO
2019-11-26 09:07:04.582	108525.0	5	1618	386	IDEAL	RICO
2019-11-26 09:07:04.583	108525.0	5	1618	386	IDEAL	RICO
2019-11-26 09:07:04.583	108525.0	5	1618	386	IDEAL	RICO
2019-11-26 09:07:12.306	108520.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:07:12.307	108520.0	5	127	1618	TULLETT PREBON	IDEAL
2019-11-26 09:07:12.717	108510.0	5	1618	8	IDEAL	UBS
2019-11-26 09:07:13.752	108520.0	10	107	1618	TERRA INVESTIMENTOS	IDEAL
2019-11-26 09:07:13.752	108520.0	5	107	120	TERRA INVESTIMENTOS	GENIAL
2019-11-26 09:07:13.752	108520.0	5	107	8	TERRA INVESTIMENTOS	UBS
2019-11-26 09:07:13.752	108525.0	5	107	386	TERRA INVESTIMENTOS	RICO
2019-11-26 09:07:13.752	108525.0	5	107	3	TERRA INVESTIMENTOS	RIO BRAVO
2019-11-26 09:07:13.752	108525.0	5	107	3	TERRA INVESTIMENTOS	XP
2019-11-26 09:07:19.483	108475.0	10	1618	238	IDEAL	GOLDMAN SACHS
